trip_id,starttime,stoptime,bikeid,left(bikeid,right bikeid,tripduration,from_station_name,to_station_name,from_station_id,to_station_id,usertype,gender,birthyear
136960,8/28/15 19:44,8/28/15 19:52,SEA00435,SEA,00435,512.961,Westlake Ave & 6th Ave,3rd Ave & Broad St,SLU-15,BT-01,Annual Member,Male,1991
5514,10/24/14 12:57,10/24/14 13:01,SEA00477,SEA,00477,212.698,1st Ave & Marion St,Occidental Park / Occidental Ave S & S Washington St,CBD-05,PS-04,Annual Member,Male,1949
121527,8/3/15 11:49,8/3/15 12:37,SEA00075,SEA,00075,2873.565,Pier 69 / Alaskan Way & Clay St,Pier 69 / Alaskan Way & Clay St,WF-01,WF-01,Short-Term Pass Holder,NULL,NULL
133615,8/22/15 20:25,8/22/15 23:18,SEA00257,SEA,00257,10383.089,6th Ave S & S King St,Westlake Ave & 6th Ave,ID-04,SLU-15,Short-Term Pass Holder,NULL,NULL
146450,9/19/15 9:27,9/19/15 9:54,SEA00044,SEA,00044,1573.074,Pier 69 / Alaskan Way & Clay St,REI / Yale Ave N & John St,WF-01,SLU-01,Short-Term Pass Holder,NULL,NULL
68293,5/4/15 16:27,5/4/15 16:39,SEA00460,SEA,00460,708.716,E Pine St & 16th Ave,Frye Art Museum / Terry Ave & Columbia St,CH-07,FH-01,Annual Member,Male,1987
139264,9/3/15 17:36,9/3/15 17:46,SEA00169,SEA,00169,590.108,Republican St & Westlake Ave N,Key Arena / 1st Ave N & Harrison St,SLU-04,SLU-19,Annual Member,Male,1975
133206,8/22/15 10:58,8/22/15 11:06,SEA00026,SEA,00026,512.415,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,Children's Hospital / Sandpoint Way NE & 40th Ave NE,UD-01,DPD-03,Short-Term Pass Holder,NULL,NULL
75039,5/17/15 21:25,5/17/15 21:36,SEA00091,SEA,00091,657.398,E Harrison St & Broadway Ave E,2nd Ave & Vine St,CH-02,BT-03,Annual Member,Male,1983
86787,6/8/15 10:28,6/8/15 10:31,SEA00408,SEA,00408,165.648,Bellevue Ave & E Pine St,Pine St & 9th Ave,CH-12,SLU-16,Annual Member,Female,1964
32713,1/29/15 16:46,1/29/15 16:54,SEA00483,SEA,00483,510.538,2nd Ave & Pine St,Harvard Ave & E Pine St,CBD-13,CH-09,Annual Member,Male,1983
102096,7/4/15 13:08,7/4/15 14:21,SEA00212,SEA,00212,4348.382,Eastlake Ave E & E Allison St,Eastlake Ave E & E Allison St,EL-05,EL-05,Short-Term Pass Holder,NULL,NULL
102901,7/5/15 13:12,7/5/15 13:24,SEA00349,SEA,00349,694.623,NE 47th St & 12th Ave NE,Eastlake Ave E & E Allison St,UD-07,EL-05,Short-Term Pass Holder,NULL,NULL
76472,5/20/15 16:08,5/20/15 16:21,SEA00028,SEA,00028,735.779,Pier 69 / Alaskan Way & Clay St,1st Ave & Marion St,WF-01,CBD-05,Annual Member,Female,1965
67875,5/3/15 15:59,5/3/15 16:20,SEA00093,SEA,00093,1225.513,3rd Ave & Broad St,2nd Ave & Pine St,BT-01,CBD-13,Short-Term Pass Holder,NULL,NULL
61858,4/20/15 19:32,4/20/15 19:58,SEA00229,SEA,00229,1528.556,Summit Ave & E Denny Way,Summit Ave & E Denny Way,CH-01,CH-01,Short-Term Pass Holder,NULL,NULL
80187,5/27/15 17:06,5/27/15 17:22,SEA00266,SEA,00266,953.288,E Pine St & 16th Ave,6th Ave S & S King St,CH-07,ID-04,Annual Member,Female,1967
133801,8/23/15 11:58,8/23/15 12:07,SEA00062,SEA,00062,543.899,REI / Yale Ave N & John St,2nd Ave & Spring St,SLU-01,CBD-06,Short-Term Pass Holder,NULL,NULL
8813,11/2/14 11:11,11/2/14 11:35,SEA00273,SEA,00273,1402.496,Cal Anderson Park / 11th Ave & Pine St,Cal Anderson Park / 11th Ave & Pine St,CH-08,CH-08,Short-Term Pass Holder,NULL,NULL
63144,4/22/15 20:15,4/22/15 20:35,SEA00235,SEA,00235,1218.747,9th Ave N & Mercer St,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,DPD-01,EL-01,Short-Term Pass Holder,NULL,NULL
108312,7/13/15 17:35,7/13/15 17:47,SEA00098,SEA,00098,739.987,UW Engineering Library / E Stevens Way NE & Jefferson Rd,12th Ave & NE Campus Pkwy,UW-06,UD-04,Annual Member,Female,1977
20082,12/8/14 21:16,12/8/14 21:37,SEA00192,SEA,00192,1241.371,3rd Ave & Broad St,Dexter Ave & Denny Way,BT-01,SLU-18,Annual Member,Male,1988
100434,7/1/15 19:15,7/1/15 19:19,SEA00198,SEA,00198,206.502,Cal Anderson Park / 11th Ave & Pine St,E Pine St & 16th Ave,CH-08,CH-07,Annual Member,Male,1972
103734,7/6/15 17:23,7/6/15 17:28,SEA00134,SEA,00134,267.965,Summit Ave & E Denny Way,Pine St & 9th Ave,CH-01,SLU-16,Annual Member,Male,1975
12259,11/10/14 17:17,11/10/14 17:26,SEA00215,SEA,00215,574.827,7th Ave & Union St,Summit Ave E & E Republican St,CBD-03,CH-03,Annual Member,Male,1976
72313,5/12/15 7:47,5/12/15 7:56,SEA00113,SEA,00113,553.5,Cal Anderson Park / 11th Ave & Pine St,2nd Ave & Spring St,CH-08,CBD-06,Annual Member,Male,1978
119466,7/31/15 7:38,7/31/15 7:45,SEA00191,SEA,00191,404.221,Summit Ave E & E Republican St,Pine St & 9th Ave,CH-03,SLU-16,Annual Member,Male,1981
45768,3/11/15 8:40,3/11/15 8:50,SEA00078,SEA,00078,567.364,Summit Ave & E Denny Way,2nd Ave & Spring St,CH-01,CBD-06,Annual Member,Female,1991
94441,6/20/15 20:23,6/20/15 20:55,SEA00271,SEA,00271,1904.96,Pier 69 / Alaskan Way & Clay St,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,WF-01,WF-04,Short-Term Pass Holder,NULL,NULL
86184,6/7/15 11:12,6/7/15 11:17,SEA00494,SEA,00494,299.735,E Harrison St & Broadway Ave E,Harvard Ave & E Pine St,CH-02,CH-09,Annual Member,Female,1983
5509,10/24/14 12:49,10/24/14 12:56,SEA00388,SEA,00388,449.468,REI / Yale Ave N & John St,Bellevue Ave & E Pine St,SLU-01,CH-12,Annual Member,Male,1977
57139,4/12/15 13:28,4/12/15 13:36,SEA00067,SEA,00067,509.007,Pier 69 / Alaskan Way & Clay St,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,WF-01,WF-04,Short-Term Pass Holder,NULL,NULL
103750,7/6/15 17:35,7/6/15 18:04,SEA00322,SEA,00322,1774.161,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,2nd Ave & Vine St,UD-01,BT-03,Annual Member,Male,1979
115828,7/25/15 11:09,7/25/15 11:52,SEA00026,SEA,00026,2573.916,3rd Ave & Broad St,Occidental Park / Occidental Ave S & S Washington St,BT-01,PS-04,Short-Term Pass Holder,NULL,NULL
60527,4/19/15 13:18,4/19/15 16:38,SEA00211,SEA,00211,12001.818,Lake Union Park / Valley St & Boren Ave N,12th Ave & NE Campus Pkwy,SLU-17,UD-04,Short-Term Pass Holder,NULL,NULL
141051,9/7/15 20:50,9/7/15 20:59,SEA00161,SEA,00161,568.905,Republican St & Westlake Ave N,Pine St & 9th Ave,SLU-04,SLU-16,Annual Member,Female,1992
74415,5/16/15 16:55,5/16/15 17:01,SEA00268,SEA,00268,378.816,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,EL-01,EL-01,Short-Term Pass Holder,NULL,NULL
29269,1/19/15 9:46,1/19/15 9:48,SEA00233,SEA,00233,146.065,Summit Ave & E Denny Way,REI / Yale Ave N & John St,CH-01,SLU-01,Annual Member,Male,1987
139738,9/4/15 16:37,9/4/15 16:59,SEA00484,SEA,00484,1373.377,Children's Hospital / Sandpoint Way NE & 40th Ave NE,15th Ave NE & NE 40th St,DPD-03,UW-04,Annual Member,Female,1956
2172,10/16/14 17:42,10/16/14 17:52,SEA00061,SEA,00061,600.812,Republican St & Westlake Ave N,Westlake Ave & 6th Ave,SLU-04,SLU-15,Annual Member,Male,1989
51791,3/29/15 0:54,3/29/15 4:15,SEA00253,SEA,00253,12031.515,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,PS-05,PS-05,Short-Term Pass Holder,NULL,NULL
69284,5/7/15 8:54,5/7/15 9:02,SEA00065,SEA,00065,497.469,12th Ave & E Mercer St,Pine St & 9th Ave,CH-15,SLU-16,Annual Member,Male,1984
7381,10/29/14 17:12,10/29/14 17:28,SEA00292,SEA,00292,940.381,Dexter Ave N & Aloha St,E Blaine St & Fairview Ave E,SLU-02,EL-03,Short-Term Pass Holder,NULL,NULL
156308,10/11/15 16:35,10/11/15 16:55,SEA00268,SEA,00268,1221.536,Pier 69 / Alaskan Way & Clay St,Pier 69 / Alaskan Way & Clay St,WF-01,WF-01,Short-Term Pass Holder,NULL,NULL
72305,5/12/15 7:42,5/12/15 7:58,SEA00085,SEA,00085,972.909,12th Ave & E Mercer St,City Hall / 4th Ave & James St,CH-15,CBD-07,Annual Member,Male,1987
151519,9/29/15 18:45,9/29/15 19:15,SEA00363,SEA,00363,1761.645,6th Ave S & S King St,Mercer St & 9th Ave N,ID-04,SLU-21,Short-Term Pass Holder,NULL,NULL
142991,9/11/15 13:39,9/11/15 13:46,SEA00069,SEA,00069,465.209,Harvard Ave & E Pine St,15th Ave E & E Thomas St,CH-09,CH-05,Short-Term Pass Holder,NULL,NULL
81816,5/30/15 8:57,5/30/15 9:21,SEA00337,SEA,00337,1415.344,Westlake Ave & 6th Ave,3rd Ave & Broad St,SLU-15,BT-01,Short-Term Pass Holder,NULL,NULL
21620,12/15/14 8:42,12/15/14 8:58,SEA00177,SEA,00177,943.577,15th Ave E & E Thomas St,Occidental Park / Occidental Ave S & S Washington St,CH-05,PS-04,Annual Member,Male,1986
109079,7/14/15 18:37,7/14/15 18:43,SEA00391,SEA,00391,356.385,City Hall / 4th Ave & James St,6th Ave S & S King St,CBD-07,ID-04,Annual Member,Female,1963
141927,9/9/15 17:35,9/9/15 17:44,SEA00267,SEA,00267,569.989,Terry Ave & Stewart St,Summit Ave & E Denny Way,SLU-20,CH-01,Annual Member,Male,1967
87924,6/10/15 10:42,6/10/15 10:48,SEA00267,SEA,00267,393.741,NE 47th St & 12th Ave NE,UW Engineering Library / E Stevens Way NE & Jefferson Rd,UD-07,UW-06,Annual Member,Male,1991
113469,7/21/15 12:32,7/21/15 12:50,SEA00206,SEA,00206,1086.447,PATH / 9th Ave & Westlake Ave,9th Ave N & Mercer St,SLU-07,DPD-01,Annual Member,Male,1965
117529,7/28/15 9:15,7/28/15 9:26,SEA00064,SEA,00064,650.481,Cal Anderson Park / 11th Ave & Pine St,Republican St & Westlake Ave N,CH-08,SLU-04,Annual Member,Male,1987
73197,5/14/15 12:15,5/14/15 12:20,SEA00097,SEA,00097,277.006,NE 47th St & 12th Ave NE,Burke Museum / E Stevens Way NE & Memorial Way NE,UD-07,UW-02,Annual Member,Female,1994
70576,5/9/15 10:48,5/9/15 10:55,SEA00421,SEA,00421,399.668,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,UW Engineering Library / E Stevens Way NE & Jefferson Rd,UD-01,UW-06,Annual Member,Male,1992
138268,9/1/15 14:29,9/1/15 14:36,SEA00026,SEA,00026,398.362,Westlake Ave & 6th Ave,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,SLU-15,EL-01,Short-Term Pass Holder,NULL,NULL
140580,9/6/15 22:53,9/6/15 22:58,SEA00263,SEA,00263,288.563,2nd Ave & Vine St,2nd Ave & Blanchard St,BT-03,BT-05,Short-Term Pass Holder,NULL,NULL
125699,8/9/15 18:20,8/9/15 18:27,SEA00081,SEA,00081,404.085,Republican St & Westlake Ave N,2nd Ave & Vine St,SLU-04,BT-03,Annual Member,Male,1981
133116,8/22/15 1:55,8/22/15 2:00,SEA00413,SEA,00413,322.929,Occidental Park / Occidental Ave S & S Washington St,6th Ave S & S King St,PS-04,ID-04,Annual Member,Male,1981
115077,7/23/15 18:24,7/23/15 18:54,SEA00430,SEA,00430,1768.462,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,15th Ave NE & NE 40th St,UD-01,UW-04,Short-Term Pass Holder,NULL,NULL
109466,7/15/15 12:25,7/15/15 12:33,SEA00115,SEA,00115,505.658,2nd Ave & Pine St,Dexter Ave & Denny Way,CBD-13,SLU-18,Short-Term Pass Holder,NULL,NULL
154432,10/6/15 7:41,10/6/15 7:59,SEA00103,SEA,00103,1038.613,2nd Ave & Blanchard St,E Blaine St & Fairview Ave E,BT-05,EL-03,Annual Member,Female,1964
25940,1/6/15 9:44,1/6/15 9:54,SEA00362,SEA,00362,610.111,E Harrison St & Broadway Ave E,7th Ave & Union St,CH-02,CBD-03,Annual Member,Female,1979
41320,2/26/15 21:03,2/26/15 21:06,SEA00222,SEA,00222,169.683,Harvard Ave & E Pine St,Pine St & 9th Ave,CH-09,SLU-16,Annual Member,Male,1984
12706,11/11/14 22:59,11/11/14 23:06,SEA00406,SEA,00406,422.993,2nd Ave & Spring St,2nd Ave & Spring St,CBD-06,CBD-06,Annual Member,Male,1981
75743,5/19/15 9:34,5/19/15 9:55,SEA00338,SEA,00338,1236.664,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,2nd Ave & Pine St,PS-05,CBD-13,Short-Term Pass Holder,NULL,NULL
60318,4/19/15 10:29,4/19/15 10:46,SEA00308,SEA,00308,1005.699,9th Ave N & Mercer St,Dexter Ave N & Aloha St,DPD-01,SLU-02,Short-Term Pass Holder,NULL,NULL
61833,4/20/15 19:03,4/20/15 19:27,SEA00310,SEA,00310,1440.322,Republican St & Westlake Ave N,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,SLU-04,PS-05,Short-Term Pass Holder,NULL,NULL
18805,12/3/14 16:08,12/3/14 16:30,SEA00485,SEA,00485,1320.653,Occidental Park / Occidental Ave S & S Washington St,Key Arena / 1st Ave N & Harrison St,PS-04,SLU-19,Annual Member,Male,1988
156761,10/12/15 18:28,10/12/15 18:38,SEA00136,SEA,00136,643.474,Republican St & Westlake Ave N,Pine St & 9th Ave,SLU-04,SLU-16,Annual Member,Male,1990
8271,11/1/14 13:39,11/1/14 15:52,SEA00398,SEA,00398,7945.646,Frye Art Museum / Terry Ave & Columbia St,Frye Art Museum / Terry Ave & Columbia St,FH-01,FH-01,Short-Term Pass Holder,NULL,NULL
119589,7/31/15 10:19,7/31/15 10:25,SEA00427,SEA,00427,348.683,2nd Ave & Blanchard St,2nd Ave & Spring St,BT-05,CBD-06,Annual Member,Male,1981
60238,4/19/15 8:46,4/19/15 8:53,SEA00246,SEA,00246,386.122,E Pine St & 16th Ave,Pine St & 9th Ave,CH-07,SLU-16,Annual Member,Female,1977
56067,4/9/15 11:27,4/9/15 12:56,SEA00079,SEA,00079,5315.361,NE 47th St & 12th Ave NE,NE 47th St & 12th Ave NE,UD-07,UD-07,Short-Term Pass Holder,NULL,NULL
12217,11/10/14 16:24,11/10/14 16:44,SEA00134,SEA,00134,1201.113,Bellevue Ave & E Pine St,REI / Yale Ave N & John St,CH-12,SLU-01,Short-Term Pass Holder,NULL,NULL
28887,1/16/15 17:25,1/16/15 17:43,SEA00392,SEA,00392,1067.096,E Blaine St & Fairview Ave E,2nd Ave & Blanchard St,EL-03,BT-05,Annual Member,Female,1964
138026,8/31/15 18:42,8/31/15 19:04,SEA00357,SEA,00357,1294.364,E Pine St & 16th Ave,PATH / 9th Ave & Westlake Ave,CH-07,SLU-07,Short-Term Pass Holder,NULL,NULL
135684,8/26/15 15:51,8/26/15 16:12,SEA00106,SEA,00106,1241.216,Terry Ave & Stewart St,E Pine St & 16th Ave,SLU-20,CH-07,Short-Term Pass Holder,NULL,NULL
71807,5/11/15 5:23,5/11/15 5:32,SEA00291,SEA,00291,567.168,Cal Anderson Park / 11th Ave & Pine St,2nd Ave & Spring St,CH-08,CBD-06,Annual Member,Female,1988
49591,3/23/15 10:58,3/23/15 11:13,SEA00222,SEA,00222,869.436,Cal Anderson Park / 11th Ave & Pine St,2nd Ave & Vine St,CH-08,BT-03,Annual Member,Male,1988
18949,12/4/14 8:09,12/4/14 8:10,SEA00490,SEA,00490,75.924,Bellevue Ave & E Pine St,Bellevue Ave & E Pine St,CH-12,CH-12,Annual Member,Female,1966
145018,9/15/15 19:23,9/15/15 19:26,SEA00318,SEA,00318,176.312,PATH / 9th Ave & Westlake Ave,9th Ave N & Mercer St,SLU-07,DPD-01,Annual Member,Male,1982
63460,4/23/15 18:06,4/23/15 18:17,SEA00259,SEA,00259,693.75,2nd Ave & Spring St,3rd Ave & Broad St,CBD-06,BT-01,Annual Member,Male,1962
150625,9/28/15 9:43,9/28/15 9:49,SEA00356,SEA,00356,384.978,12th Ave & E Yesler Way,City Hall / 4th Ave & James St,CD-01,CBD-07,Annual Member,Male,1986
7337,10/29/14 15:56,10/29/14 16:01,SEA00330,SEA,00330,304.16,REI / Yale Ave N & John St,Westlake Ave & 6th Ave,SLU-01,SLU-15,Annual Member,Male,1983
45279,3/9/15 18:27,3/9/15 18:34,SEA00117,SEA,00117,374.279,Republican St & Westlake Ave N,Westlake Ave & 6th Ave,SLU-04,SLU-15,Annual Member,Male,1962
148816,9/24/15 12:37,9/24/15 12:46,SEA00450,SEA,00450,526.212,6th Ave & Blanchard St,Republican St & Westlake Ave N,BT-04,SLU-04,Annual Member,Female,1994
32496,1/29/15 8:31,1/29/15 8:50,SEA00203,SEA,00203,1121.626,12th Ave & E Mercer St,2nd Ave & Spring St,CH-15,CBD-06,Annual Member,Female,1981
7242,10/29/14 12:57,10/29/14 13:03,SEA00097,SEA,00097,393.18,REI / Yale Ave N & John St,Lake Union Park / Valley St & Boren Ave N,SLU-01,SLU-17,Short-Term Pass Holder,NULL,NULL
45187,3/9/15 16:09,3/9/15 16:18,SEA00150,SEA,00150,487.912,Dexter Ave & Denny Way,REI / Yale Ave N & John St,SLU-18,SLU-01,Annual Member,Male,1987
86741,6/8/15 9:26,6/8/15 9:37,SEA00180,SEA,00180,701.233,2nd Ave & Pine St,9th Ave N & Mercer St,CBD-13,DPD-01,Annual Member,Male,1991
126863,8/11/15 15:58,8/11/15 16:19,SEA00370,SEA,00370,1291.673,REI / Yale Ave N & John St,NE 42nd St & University Way NE,SLU-01,UD-02,Annual Member,Male,1951
89375,6/12/15 17:15,6/12/15 19:16,SEA00375,SEA,00375,7265.137,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,Dexter Ave N & Aloha St,WF-04,SLU-02,Short-Term Pass Holder,NULL,NULL
1778,10/15/14 19:05,10/15/14 19:12,SEA00468,SEA,00468,442.038,PATH / 9th Ave & Westlake Ave,3rd Ave & Broad St,SLU-07,BT-01,Annual Member,Male,1969
51416,3/27/15 19:43,3/27/15 19:56,SEA00156,SEA,00156,777.966,Pine St & 9th Ave,E Pine St & 16th Ave,SLU-16,CH-07,Annual Member,Male,1985
155276,10/8/15 13:05,10/8/15 13:17,SEA00294,SEA,00294,719.92,Pier 69 / Alaskan Way & Clay St,1st Ave & Marion St,WF-01,CBD-05,Annual Member,Female,1971
54529,4/5/15 14:24,4/5/15 14:40,SEA00098,SEA,00098,960.798,Summit Ave E & E Republican St,2nd Ave & Pine St,CH-03,CBD-13,Short-Term Pass Holder,NULL,NULL
56421,4/10/15 3:40,4/10/15 3:56,SEA00248,SEA,00248,954.561,Summit Ave E & E Republican St,E Pine St & 16th Ave,CH-03,CH-07,Short-Term Pass Holder,NULL,NULL
92439,6/17/15 14:57,6/17/15 15:34,SEA00022,SEA,00022,2225.44,Dexter Ave & Denny Way,Pier 69 / Alaskan Way & Clay St,SLU-18,WF-01,Short-Term Pass Holder,NULL,NULL
11744,11/9/14 12:09,11/9/14 12:24,SEA00446,SEA,00446,860.643,Harvard Ave & E Pine St,E Pine St & 16th Ave,CH-09,CH-07,Annual Member,Male,1977
97492,6/26/15 11:36,6/26/15 12:25,SEA00121,SEA,00121,2931.441,Pier 69 / Alaskan Way & Clay St,Pier 69 / Alaskan Way & Clay St,WF-01,WF-01,Short-Term Pass Holder,NULL,NULL
37995,2/16/15 17:12,2/16/15 17:34,SEA00374,SEA,00374,1319.226,Lake Union Park / Valley St & Boren Ave N,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,SLU-17,WF-04,Short-Term Pass Holder,NULL,NULL
57222,4/12/15 16:51,4/12/15 16:58,SEA00134,SEA,00134,371.035,E Harrison St & Broadway Ave E,Summit Ave & E Denny Way,CH-02,CH-01,Annual Member,Female,1964
135949,8/27/15 7:36,8/27/15 7:58,SEA00264,SEA,00264,1319.341,2nd Ave & Spring St,Eastlake Ave E & E Allison St,CBD-06,EL-05,Short-Term Pass Holder,NULL,NULL
147038,9/20/15 15:10,9/20/15 15:12,SEA00314,SEA,00314,89.605,Dexter Ave & Denny Way,PATH / 9th Ave & Westlake Ave,SLU-18,SLU-07,Annual Member,Male,1989
112783,7/20/15 8:36,7/20/15 8:46,SEA00227,SEA,00227,637.194,15th Ave E & E Thomas St,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,CH-05,EL-01,Annual Member,Female,1988
26635,1/8/15 10:35,1/8/15 15:37,SEA00352,SEA,00352,18079.304,3rd Ave & Broad St,3rd Ave & Broad St,BT-01,BT-01,Short-Term Pass Holder,NULL,NULL
92268,6/17/15 9:15,6/17/15 9:22,SEA00476,SEA,00476,444.973,Key Arena / 1st Ave N & Harrison St,PATH / 9th Ave & Westlake Ave,SLU-19,SLU-07,Annual Member,Male,1985
21944,12/16/14 9:34,12/16/14 9:41,SEA00046,SEA,00046,380.955,Pine St & 9th Ave,Republican St & Westlake Ave N,SLU-16,SLU-04,Annual Member,Male,1987
146528,9/19/15 11:59,9/19/15 12:34,SEA00089,SEA,00089,2115.794,Pier 69 / Alaskan Way & Clay St,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,WF-01,WF-04,Short-Term Pass Holder,NULL,NULL
3238,10/19/14 10:34,10/19/14 10:51,SEA00381,SEA,00381,1063.158,E Blaine St & Fairview Ave E,9th Ave N & Mercer St,EL-03,DPD-01,Annual Member,Male,1953
145098,9/16/15 6:07,9/16/15 6:16,SEA00266,SEA,00266,570.979,Summit Ave & E Denny Way,2nd Ave & Pine St,CH-01,CBD-13,Short-Term Pass Holder,NULL,NULL
121127,8/2/15 16:18,8/2/15 16:28,SEA00054,SEA,00054,579.96,Summit Ave E & E Republican St,2nd Ave & Pine St,CH-03,CBD-13,Annual Member,Male,1977
69621,5/7/15 17:43,5/7/15 17:45,SEA00110,SEA,00110,91.547,Dexter Ave & Denny Way,PATH / 9th Ave & Westlake Ave,SLU-18,SLU-07,Annual Member,Female,1966
15407,11/19/14 17:00,11/19/14 17:05,SEA00386,SEA,00386,247.116,15th Ave E & E Thomas St,E Harrison St & Broadway Ave E,CH-05,CH-02,Annual Member,Female,1979
121774,8/3/15 17:16,8/3/15 17:24,SEA00403,SEA,00403,472.06,Frye Art Museum / Terry Ave & Columbia St,Cal Anderson Park / 11th Ave & Pine St,FH-01,CH-08,Annual Member,Male,1983
74480,5/16/15 18:42,5/16/15 20:38,SEA00364,SEA,00364,6953.192,Pier 69 / Alaskan Way & Clay St,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,WF-01,WF-04,Short-Term Pass Holder,NULL,NULL
8458,11/1/14 17:52,11/1/14 18:15,SEA00218,SEA,00218,1387.794,City Hall / 4th Ave & James St,City Hall / 4th Ave & James St,CBD-07,CBD-07,Short-Term Pass Holder,NULL,NULL
18024,12/1/14 8:20,12/1/14 8:29,SEA00051,SEA,00051,579.012,1st Ave & Marion St,Pier 69 / Alaskan Way & Clay St,CBD-05,WF-01,Short-Term Pass Holder,NULL,NULL
61687,4/20/15 17:32,4/20/15 17:37,SEA00111,SEA,00111,303.878,9th Ave N & Mercer St,6th Ave & Blanchard St,DPD-01,BT-04,Annual Member,Male,1965
105394,7/9/15 9:11,7/9/15 9:19,SEA00145,SEA,00145,518.451,E Pine St & 16th Ave,Westlake Ave & 6th Ave,CH-07,SLU-15,Annual Member,Female,1985
28748,1/16/15 12:09,1/16/15 12:16,SEA00230,SEA,00230,416.201,2nd Ave & Vine St,Republican St & Westlake Ave N,BT-03,SLU-04,Annual Member,Male,1981
38156,2/17/15 9:58,2/17/15 10:03,SEA00046,SEA,00046,327.912,12th Ave & E Mercer St,Harvard Ave & E Pine St,CH-15,CH-09,Annual Member,Female,1972
9796,11/4/14 20:01,11/4/14 20:13,SEA00111,SEA,00111,698.752,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,3rd Ave & Broad St,WF-04,BT-01,Short-Term Pass Holder,NULL,NULL
95587,6/23/15 7:45,6/23/15 7:53,SEA00210,SEA,00210,447.355,Seattle University / E Columbia St & 12th Ave,6th Ave S & S King St,FH-04,ID-04,Annual Member,Male,1988
60807,4/19/15 17:04,4/19/15 17:30,SEA00320,SEA,00320,1569.593,15th Ave E & E Thomas St,15th Ave E & E Thomas St,CH-05,CH-05,Short-Term Pass Holder,NULL,NULL
9013,11/2/14 16:06,11/2/14 16:13,SEA00189,SEA,00189,409.201,Frye Art Museum / Terry Ave & Columbia St,Bellevue Ave & E Pine St,FH-01,CH-12,Annual Member,Male,1972
46103,3/12/15 8:37,3/12/15 8:47,SEA00034,SEA,00034,615.397,Pier 69 / Alaskan Way & Clay St,1st Ave & Marion St,WF-01,CBD-05,Annual Member,Other,1957
101530,7/3/15 15:01,7/3/15 16:01,SEA00487,SEA,00487,3632.906,Key Arena / 1st Ave N & Harrison St,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,SLU-19,WF-04,Short-Term Pass Holder,NULL,NULL
26523,1/8/15 5:38,1/8/15 5:44,SEA00049,SEA,00049,340.11,E Harrison St & Broadway Ave E,7th Ave & Union St,CH-02,CBD-03,Annual Member,Male,1979
30210,1/21/15 18:29,1/21/15 18:34,SEA00087,SEA,00087,326.59,Dexter Ave & Denny Way,Dexter Ave N & Aloha St,SLU-18,SLU-02,Annual Member,Male,1991
136539,8/28/15 5:55,8/28/15 6:06,SEA00424,SEA,00424,632.022,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,Pier 69 / Alaskan Way & Clay St,PS-05,WF-01,Annual Member,Male,1982
3220,10/19/14 10:09,10/19/14 10:14,SEA00268,SEA,00268,293.427,15th Ave E & E Thomas St,Cal Anderson Park / 11th Ave & Pine St,CH-05,CH-08,Annual Member,Male,1979
73396,5/14/15 17:55,5/14/15 17:59,SEA00449,SEA,00449,266.839,REI / Yale Ave N & John St,Westlake Ave & 6th Ave,SLU-01,SLU-15,Annual Member,Male,1987
60930,4/19/15 19:15,4/19/15 19:23,SEA00327,SEA,00327,449.973,Cal Anderson Park / 11th Ave & Pine St,Frye Art Museum / Terry Ave & Columbia St,CH-08,FH-01,Annual Member,Male,1983
60301,4/19/15 10:05,4/19/15 10:18,SEA00133,SEA,00133,777.252,7th Ave & Union St,3rd Ave & Broad St,CBD-03,BT-01,Short-Term Pass Holder,NULL,NULL
82288,5/30/15 17:57,5/30/15 18:04,SEA00240,SEA,00240,435.329,6th Ave & Blanchard St,3rd Ave & Broad St,BT-04,BT-01,Annual Member,Male,1986
120521,8/1/15 17:10,8/1/15 17:21,SEA00210,SEA,00210,658.998,E Harrison St & Broadway Ave E,E Pine St & 16th Ave,CH-02,CH-07,Annual Member,Male,1980
145551,9/16/15 20:00,9/16/15 20:24,SEA00463,SEA,00463,1493.17,3rd Ave & Broad St,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,BT-01,PS-05,Short-Term Pass Holder,NULL,NULL
